id,step,candidate,oracle_delta,mean,se,lcb,ucb,loss_cvar90
292,8,15,-759.4551659999997,-143.66415806250023,168.8647719600032,-611.496514344078,324.16819821907757,1027.2003480000003
613,11,4,-419.63695000000007,-87.2687757499998,73.04449195056324,-289.63529889146804,115.09774739146843,640.541556375
613,11,5,-400.43684200000007,-114.60682843749981,69.24001814689522,-306.43322575329785,77.21956887829819,767.563683125
613,11,6,-78.07334999999966,31.8590762500001,67.17427345474479,-154.24426707657508,217.9624195765753,527.8045281249998
486,10,5,404.29068499999994,-199.9385989375001,145.96771322862108,-604.3356702044073,204.45847232940707,850.138233375
486,10,8,86.94189000000006,200.51977518749987,186.6931661230597,-316.7053558759905,717.7449062509902,1125.5469441249993
486,10,10,340.43129299999964,-117.21400225000008,184.40480160362554,-628.0993209729295,393.6713164729293,1260.3973773749997
470,10,3,-261.91090200000053,-306.2668175625,92.3423816985704,-562.0972877859012,-50.43634733909877,782.3181466249999
470,10,6,-476.53496799999994,-351.31359306250005,49.50998373804483,-488.4788056926292,-214.14838043237089,606.4427635000004
470,10,13,-122.11127699999997,-216.92316749999992,93.28374374847182,-475.36163950380654,41.5153045038067,762.9303078750002
248,9,4,-108.16739899999993,-335.7676256874999,67.1363836414658,-521.7659969679838,-149.769254407016,666.7766788749998
248,9,5,874.951118,-170.0525603750001,55.61784169142544,-324.1393223904565,-15.96579835954364,518.9626282500001
248,9,7,-718.0047789999999,-320.99253512499996,119.50666497403003,-652.0804465775796,10.095376327579572,938.5283766250002
248,9,8,258.41952800000035,-347.68472725,132.63434794527504,-715.1423017511268,19.772847251126848,1001.2283957500003
845,14,1,-229.15587799999957,-230.96024743750007,24.853251881527886,-299.8150787563066,-162.10541611869354,392.00082975000026
845,14,3,-336.91267100000005,-367.4777123750001,34.597050942853116,-463.3273065509982,-271.6281181990021,629.9673785000002
845,14,4,-161.04345899999953,-177.41104887500012,39.44107983122505,-286.6808101020622,-68.14128764793807,446.60201387500035
879,15,5,-637.2322600000007,-601.4266885000001,45.058352741972726,-726.2588550245638,-476.59452197543635,928.3876260000001
879,15,6,-900.229088000001,-614.3044903125001,39.32166625402366,-723.2434215236523,-505.3655591013479,816.6102181249997
879,15,9,-213.04815000000053,-401.2955775625003,52.62962157169702,-547.1036083572633,-255.4875467677373,738.8546036249995
23,8,5,351.2158980000004,-506.5001169375,170.0841447291061,-977.7106913585612,-35.28954251643887,1521.794503
23,8,8,79.18951000000015,-623.77802325,212.14328227508514,-1211.5115716041141,-36.04447489588608,1843.3100822499998
23,8,15,153.43771800000013,-74.14671974999993,215.98096564045488,-672.512399546596,524.2189600465963,1376.268124125
213,9,1,169.477026999999,-166.45083899999986,65.28619024513871,-347.32333158989854,14.421653589898796,609.1713281250002
213,9,5,-413.47454800000014,-445.2572127500001,146.10679400209128,-850.0396011272246,-40.47482437277563,1266.8519415000003
213,9,8,-875.7070920000006,-461.2786543125003,57.288866044271295,-619.9949151353276,-302.562393489673,764.7340703749999
803,9,5,-334.46193700000003,-481.01442631249984,107.65494751483172,-779.2676805386832,-182.7611720863165,1432.9574883750008
803,9,6,-22.552354999999807,-36.8375606874998,101.7445377508928,-318.71628697420203,245.0411655992024,467.2295401250001
803,9,8,-326.8809079999992,-738.554998625,98.72902868328124,-1012.0793908720168,-465.0306063779833,1454.3804131250006
803,9,9,-313.6340849999997,-669.4882254375,70.86370714098982,-865.8129810500519,-473.16346982494804,1111.7151991249998
808,14,3,-220.4783040000002,-169.98614050000003,59.11641013062757,-333.7655311053436,-6.20674989465644,546.2945333750004
808,14,4,-102.56661299999996,-126.01749462499998,60.86470948674493,-294.640471004715,42.60548175471504,644.3117505000004
808,14,5,-434.26671500000066,-362.86503025,61.31672966003842,-532.7403084585937,-192.98975204140626,735.4099198750002
94,12,5,-57.49340200000006,-385.5863219375,61.509288798006686,-555.995076691815,-215.1775671831849,706.2265467500002
94,12,6,125.04463200000009,-597.604318875,48.37296275337982,-731.6194653295539,-463.58917242044606,890.324738625
94,12,7,321.1008520000005,-603.568690375,53.94165899124276,-753.011662610723,-454.12571813927696,993.5425901249997
94,12,12,-262.72593099999995,-280.39922662500004,53.371640286604666,-428.2629873376792,-132.5354659123209,630.8477619999999
405,12,3,-391.4758870000005,-123.17372593749994,53.160687431088526,-270.453051126328,24.1055992513281,561.133855125
405,12,4,-658.4488979999996,-216.9997344375,51.36493811604552,-359.3040158466427,-74.69545302835729,582.3108964999999
405,12,5,-670.7458100000003,-250.78106868750018,44.696333886397525,-374.61027803955056,-126.95185933544978,565.0382132500004
36,10,4,225.08963200000017,-527.9434192499998,157.29336718473897,-963.717712155387,-92.16912634461266,1629.0311912500003
36,10,7,404.2779559999999,-134.18094049999996,120.81344924681856,-468.88923978359,200.5273587835901,767.5707207500003
36,10,13,613.1456760000001,-672.1790953749999,133.18312133356153,-1041.1570221931127,-303.20116855688707,1560.9702146249997
524,16,1,-282.06378999999924,-278.39585306250007,27.915003451533206,-355.7331312215728,-201.0585749034273,514.5500352500001
524,16,3,-573.8174329999993,-483.4793543750002,67.87207998543123,-671.5159397252997,-295.4427690247006,752.27450875
524,16,4,-595.7495779999999,-566.5604691875001,44.74830789278186,-690.5336702175657,-442.58726815743444,840.5657634999997
594,12,1,-186.57401200000004,-122.32785593750026,40.664534237002975,-234.98714329730558,-9.668568577694941,314.57908075000046
594,12,3,-501.55778499999997,-407.5774381875002,54.890382159412766,-559.6488058550959,-255.50607051990448,749.3844678749998
594,12,4,-503.20350400000007,-383.5763728750003,53.829534734595676,-532.7087098338999,-234.44403591610072,656.8283205000005
244,8,9,932.7411649999995,-511.74951681250013,69.3907894723422,-703.9936193940256,-319.5054142309747,868.3541169999999
244,8,10,856.321148,-690.9943155624999,90.00009620071039,-940.335587767693,-441.65304335730673,1368.0483573749998
244,8,11,699.9882429999998,-687.5283944999999,67.68821260900071,-875.055583444167,-500.00120555583277,1255.7696311250002
244,8,13,992.3761049999994,-468.6208731250001,79.14157900508202,-687.8791053545251,-249.36264089547507,1164.3236030000005
122,10,5,-846.618708,-824.890020625,71.8013776948176,-1023.8125508919186,-625.9674903580815,1238.3109338750003
122,10,7,-964.1243359999999,-959.412006625,69.58819556003084,-1152.2030140113334,-766.6209992386667,1472.9651996250002
122,10,8,-1566.516342,-901.6440113125,62.263897063291054,-1074.1433747753097,-729.1446478496903,1390.5624568749997
122,10,14,-980.7200050000001,-721.7570501875001,68.23433177880243,-910.7972380541387,-532.7168623208615,1179.2675918750003
290,8,6,-253.09371999999985,76.45296612500005,100.19151606914681,-201.12318251750474,354.02911476750484,786.6166787500002
290,8,7,12.654002000000219,-138.3037232500001,146.84674551745954,-545.1361144605619,268.5286679605616,1165.8773312500007
290,8,10,369.7820329999995,139.63736437500006,190.2160826426659,-387.347850554538,666.6225793045381,793.9297402500005
473,8,9,-240.01961299999948,-591.9957561875,85.15873027659782,-827.9242389659239,-356.06727340907605,997.6183923749999
473,8,10,-240.9089899999999,-579.1569395,79.93195207557383,-800.6048652435593,-357.70901375644075,963.2696135000002
473,8,15,-711.2732809999998,-286.272228625,89.4531610599649,-534.0982412964358,-38.44621595356426,785.7400782500001
473,8,16,-486.0990750000001,-423.981178,143.7837175999964,-822.3275863063095,-25.63476969369043,992.3739086249997
495,11,5,-118.93206399999963,-776.4130768125,127.1530854738236,-1128.6850569018789,-424.14109672312105,1787.7012209999996
495,11,6,910.4704870000005,-607.1646163124999,146.13403713250705,-1012.0224805734565,-202.30675205154336,1721.5074134999995
495,11,8,-262.67747599999984,-817.9679493749999,116.30404226015884,-1140.1831367352736,-495.7527620147262,1611.77003825
495,11,9,117.60634500000015,-814.6574289375,119.57316647302069,-1145.929579841612,-483.385278033388,1614.9962982499999
114,7,5,-449.64453500000036,-292.92198874999997,127.5039050801446,-646.1658989888704,60.32192148887043,1218.6597811249997
114,7,6,-825.3958500000008,-597.1082007500002,151.63665044882976,-1017.2108109908428,-177.0055905091575,1500.0852947500002
114,7,8,670.7108439999993,0.9340398125001173,190.87740236294977,-527.8833320518731,529.7514116768734,1189.0815818750002
809,9,5,-264.21251699999993,-273.2183983749999,66.7989393801661,-458.281895305759,-88.15490144424078,622.7254664999998
809,9,6,-692.178907,-242.50098843750004,55.558784816107774,-396.4241360009082,-88.57784087409183,628.71037575
809,9,7,-399.8708120000001,-335.83176306249993,67.14208382646459,-521.8459264525416,-149.81759967245836,721.284777
534,13,4,-196.1509729999998,-407.1111415625001,76.10572460470661,-617.9586739108693,-196.263609214131,994.4543496250005
534,13,5,-219.7356609999997,-445.34659937500015,76.61505744920201,-657.6052157642035,-233.08798298579674,999.9076791250006
534,13,10,-249.94748199999958,-245.07243400000004,77.70460738791107,-460.34960013878316,-29.795267861216928,977.1181077500001
68,5,9,820.2199259999998,-363.5293485000001,139.89418844148852,-751.0999888949206,24.04129189492039,1328.9253531250004
68,5,10,563.3785589999998,-720.2194134375002,136.34026342996248,-1097.9440623157052,-342.4947645592951,1639.918949125
68,5,16,-850.1415480000005,-121.1679500000001,117.019514597146,-445.36532171632325,203.02942171632307,924.5788263750003
68,5,17,652.0690960000002,39.05480043749989,212.0590339784357,-548.4453417497934,626.5549426247933,1436.039636125
691,9,2,-219.01943299999948,-236.7143846874998,121.99529278193206,-574.6969290334008,101.26815965840117,1284.5626146249995
691,9,6,-789.4797570000005,-702.5044758124997,107.5362630700695,-1000.428920051836,-404.58003157316324,1563.5749461249998
691,9,9,-461.2128889999999,-409.27220912500013,120.7557232297574,-743.8205810402765,-74.72383720972385,1262.9031451250003
400,11,6,-1259.4037350000008,-487.51496331249996,177.69070293412486,-979.7991696518263,4.769243026826416,1750.5231684999994
400,11,7,-1260.4280700000008,-598.7207970000002,160.84695978321483,-1044.3401604865,-153.1014335135003,1792.0632538749996
400,11,13,164.64041199999974,-393.2278052500002,166.31358255704686,-853.9922045157218,67.53659401572145,1677.5657584999997
631,16,1,-449.3491189999995,-580.1145896250001,88.20138868078405,-824.4726224751676,-335.7565567748327,1126.8419521249998
631,16,3,-1028.6230209999994,-676.7104115625,103.58415696190073,-963.6857212286566,-389.73510189634345,1362.1351943749996
631,16,4,-733.7193829999997,-580.2763870000001,89.43995557968034,-828.0658144743835,-332.4869595256167,1201.9118542500005
248,7,4,161.43411600000036,-319.09448493749994,62.08981240064352,-491.1115545685436,-147.07741530645623,695.4035782500005
248,7,7,-15.764646999999968,-370.1703006874999,111.03834803299797,-677.7971158896395,-62.54348548536029,1233.9487440000003
248,7,9,289.0799850000003,-581.947973625,96.45885318014237,-849.1829453938501,-314.7130018561499,1192.7987080000012
958,12,5,-1017.0923799999996,-739.8497656874999,80.69018808276721,-963.3983506375089,-516.301180737491,1402.622061875
958,12,6,-1189.6803450000002,-755.7743855624999,74.84526741037975,-963.1298771946817,-548.4188939303181,1189.8695712500003
958,12,7,-1204.836773999999,-837.3094514375,85.77689677781035,-1074.9505370725167,-599.6683658024832,1335.1762140000003
958,12,9,-927.2656959999999,-941.0826734999999,69.86631025729517,-1134.6441853120195,-747.5211616879802,1513.588352375
728,12,4,-203.0762109999996,-367.25029299999983,101.35722118510196,-648.055975930781,-86.44461006921875,1134.2328903750004
728,12,5,-51.10055999999986,-292.6332346874999,70.48530439526806,-487.9096422870254,-97.35682708797441,667.7659241250002
728,12,11,-13.1833859999997,-149.48850956249976,63.17291714180639,-324.5062728093676,25.529253684368058,492.03319137499955
704,13,3,-470.72295699999995,-356.16878281249996,55.88708072962684,-511.00145963412206,-201.33610599087788,686.2789186250001
704,13,4,-453.76172700000006,-362.9316071875001,58.549970675117905,-525.1417024206585,-200.7215119543417,679.2366083750005
704,13,10,-142.27464799999962,-352.175829375,56.40984402898015,-508.4567987165795,-195.89486003342046,722.08380175
204,8,7,126.4205350000002,-107.47059837500015,168.9218194646876,-575.4610022364652,360.51980548646486,1201.8671877500008
204,8,9,-725.7150059999994,-378.3086111249999,160.6142779164723,-823.2833398264072,66.66611757640737,1563.5449193749998
204,8,10,-483.83527799999956,-315.4108779374999,164.92571721143,-772.3302578584214,141.50850198342158,1198.9474471249998
486,9,6,-43.38270800000009,-559.1253590000001,110.74306856305932,-865.9341155355535,-252.3166024644467,1186.681449875
486,9,9,-293.3172540000005,-226.8581245000001,149.4235224005315,-640.8293617044734,187.11311270447322,1471.9417709999996
486,9,11,-11.40613200000007,-687.3691007500001,109.57491783881213,-990.9415475480434,-383.7966539519569,1573.0289447500006
255,18,2,-63.00427599999966,-62.94575499999996,50.70652668249859,-203.42593675363872,77.5344267536388,333.32048062499985
255,18,3,10.042290000000321,13.141846250000185,75.83150906416837,-196.9459841133426,223.22967661334297,523.2663301249996
255,18,4,-308.2321700000002,-285.9832035625,58.32246999157736,-447.5630182486793,-124.40338887632069,801.7776516250003
878,23,1,-3.6831890000003114,-3.6831890000003114,0.0,-3.6831890000003114,-3.6831890000003114,3.683189000000312
608,18,1,-216.87894400000005,-215.67963443749983,9.783483923899059,-242.7843424451874,-188.57492642981225,309.7866298749999
608,18,3,-569.8257460000004,-537.6367221874998,26.780362849927428,-611.8305289166185,-463.4429154583811,807.5557538749998
608,18,4,-657.4029579999997,-556.0630373749998,15.713748078115058,-599.5972790292681,-512.5287957207315,698.87474175
45,15,4,230.94267800000034,-234.4334435,143.92685378359025,-633.1764042503903,164.30951725039023,975.5241402500003
45,15,5,-151.00305600000047,-445.9830481249999,140.93101038760074,-836.426157706146,-55.53993854385385,904.5019185
45,15,6,-179.92016700000022,-478.5934023750001,139.0795235888015,-863.9070499514146,-93.27975479858554,933.4190294999999
45,15,7,-192.05848700000024,-414.7341208125001,169.33822782533738,-883.8781655564121,54.40992393141187,965.3558670000003
659,23,1,-156.01785699999982,-156.01785699999982,0.0,-156.01785699999982,-156.01785699999982,156.01785699999982
283,16,4,-862.8421879999987,-513.2456055000001,61.76845858395133,-684.3723786439897,-342.11883235601056,1060.1850407500003
283,16,5,-743.6433849999994,-526.1774050000001,61.60933291352813,-696.8633275362821,-355.49148246371817,1069.3249203750006
283,16,8,-569.7841669999998,-322.79355862500006,70.49944282214378,-518.1091361087033,-127.47798114129677,1009.7215211249999
431,17,1,161.77128900000025,-77.87645362500018,145.351244620381,-480.56562597244005,324.8127187224397,1325.602868125001
431,17,3,110.32684900000004,8.614050874999862,99.27693026225798,-266.42827838000215,283.6563801300019,515.3713968750002
431,17,4,159.6646869999995,-129.77527375000017,86.8951404540493,-370.5144038609586,110.96385636095829,572.3241058750004
684,19,1,-250.09063100000003,-150.1224470625,44.32429001487496,-272.92092538027794,-27.323968744722066,313.8812601249997
684,19,3,-523.1641900000004,-404.2112286249999,26.88669638450958,-478.69962769246075,-329.722829557539,574.3157167499999
684,19,4,-563.7474520000005,-442.9321561874999,26.93891554097581,-517.5652261103978,-368.299086264602,669.2126747500005
683,20,1,-52.34361700000045,-191.82880643750013,2.306409867231438,-198.21861261325796,-185.4390002617423,212.59944474999975
683,20,3,-194.36147400000027,-332.59693775000005,2.7706099247300995,-340.27278958326826,-324.92108591673184,354.61730175000014
683,20,4,-219.38677199999984,-320.3589644375006,2.369801889165364,-326.92439539660774,-313.7935334783935,341.4421027500003
602,19,1,-537.0039499999993,-408.73819456250004,38.92116126981806,-516.5675444898318,-300.90884463516824,557.7906165000003
602,19,3,-677.9287279999999,-745.0507009375002,37.21627763647653,-848.1567464235659,-641.9446554514345,962.3387754999998
602,19,5,-737.5619510000006,-709.113472125,46.16274365354512,-837.0053046558,-581.2216395942,1005.2966484999989
