case_id,channel,first_seen_time,num_direction_obs,num_no_signal_obs,num_near_obs,movement_distance,diagnostic_count,optical_grid_points,optical_clear_attempts,clear_attempts,clear_time,success,first_seen_position
121,7,,0,21,0,0.0,0,0,0,0,0.0,False,
121,8,,0,21,0,0.0,0,0,0,0,0.0,False,
121,9,4014.536598,2,12,0,617.2845374316114,0,0,0,1,99.64280099999996,True,
121,10,2384.003564,3,6,0,700.9918644852879,0,0,0,1,10.624227000000246,True,
121,11,,0,21,0,0.0,0,0,0,0,0.0,False,
121,12,,0,21,0,0.0,0,0,0,0,0.0,False,
121,13,401.8,3,1,0,160.84826153876614,0,0,0,1,26.72425700000008,True,
121,14,83.0,5,7,0,730.4854937923895,0,0,0,1,8.791729000000032,True,
121,15,,0,21,0,2695.391574500929,0,0,0,0,0.0,False,
121,16,3275.43548,2,12,0,235.2370193772435,0,0,0,1,52.047403999999915,True,
121,17,425.8,2,3,0,736.1247320956346,0,0,0,1,152.22494600000005,True,
121,18,,0,21,0,2767.838080187141,0,0,0,0,0.0,False,
121,19,3814.616298,3,11,0,3522.762548939659,0,0,0,1,10.070120999999745,True,
121,20,3209.43548,3,13,0,5311.432837595306,0,0,0,1,11.01037400000041,True,
122,1,5.0,4,2,0,1204.7725805404002,0,0,0,1,9.814384999999902,True,
122,2,11.0,4,1,0,1351.912089778937,0,0,0,1,7.1682140000000345,True,
122,3,17.0,3,5,0,1214.1086929866265,0,0,0,1,133.90062100000023,True,
122,4,,0,21,0,849.7358195399081,0,0,0,0,0.0,False,
122,5,,0,21,0,0.0,0,0,0,0,0.0,False,
122,6,,0,21,0,0.0,0,0,0,0,0.0,False,
122,7,41.0,2,0,0,744.2237452255987,0,0,0,1,153.84474900000004,True,
122,8,,0,21,0,0.0,0,0,0,0,0.0,False,
122,9,377.8,2,1,0,576.2813890893079,0,0,0,1,120.25627800000007,True,
122,10,822.389644,4,7,0,629.8963538330761,0,0,0,1,9.251666000000114,True,
122,11,,0,21,0,0.0,0,0,0,0,0.0,False,
122,12,,0,21,0,0.0,0,0,0,0,0.0,False,
122,13,,0,21,0,0.0,0,0,0,0,0.0,False,
122,14,846.389644,3,8,0,184.51695375921312,0,0,0,1,32.41251000000011,True,
122,15,,0,21,0,2896.185114411177,0,0,0,0,0.0,False,
122,16,95.0,3,0,0,605.4040392962912,0,0,0,1,8.999799999999937,True,
122,17,101.0,3,3,0,659.5162322001944,0,0,0,1,136.90324599999985,True,
122,18,,0,21,0,6110.124907381884,0,0,0,0,0.0,False,
122,19,1956.925526,2,5,0,125.45361504800363,0,0,0,1,30.090722999999798,True,
122,20,1158.069932,2,12,0,6292.940444518952,0,0,0,1,140.68949900000007,True,
123,1,329.8,3,4,0,2289.5911307686374,0,0,0,1,205.20729600000004,True,
123,2,11.0,5,10,0,1326.5340114314429,0,0,0,1,169.83892099999957,True,
123,3,,0,21,0,769.6241330810999,0,0,0,0,0.0,False,
123,4,,0,21,0,0.0,0,0,0,0,0.0,False,
123,5,2693.608048,3,8,0,403.9048103558231,0,0,0,1,85.78096200000027,True,
123,6,,0,21,0,0.0,0,0,0,0,0.0,False,
123,7,,0,21,0,0.0,0,0,0,0,0.0,False,
123,8,47.0,3,13,0,332.24012907819696,0,0,0,1,9.032059000000118,True,
123,9,53.0,2,8,0,572.7155927648826,0,0,0,1,119.54311899999993,True,
123,10,666.169488,3,2,0,706.6661789794882,0,0,0,1,91.86706499999991,True,
123,11,389.8,4,4,0,217.76223889400018,0,0,0,1,31.9699099999998,True,
123,12,71.0,3,0,0,577.1265692816817,0,0,0,1,9.424541999999974,True,
123,13,,0,21,0,0.0,0,0,0,0,0.0,False,
123,14,,0,21,0,0.0,0,0,0,0,0.0,False,
123,15,2735.608048,3,8,0,585.1700095477928,0,0,0,1,122.03400199999987,True,
123,16,95.0,3,8,0,382.88291376350605,0,0,0,1,53.81329199999982,True,
123,17,425.8,4,1,0,725.9697168288393,0,0,0,1,24.751948999999968,True,
123,18,,0,21,0,0.0,0,0,0,0,0.0,False,
123,19,,0,21,0,5705.514240027682,0,0,0,0,0.0,False,
123,20,,0,21,0,6777.97658359163,0,0,0,0,0.0,False,
124,1,1949.43223,3,5,0,1354.7060525154084,0,0,0,1,11.761128999999983,True,
124,2,,0,21,0,1102.8986701807594,0,0,0,0,0.0,False,
124,3,1961.43223,2,5,0,662.621078463541,0,0,0,1,137.5242159999998,True,
124,4,23.0,3,4,0,193.34695284921307,0,0,0,1,43.66939100000036,True,
124,5,29.0,4,2,0,1262.6255276453196,0,0,0,1,8.102163000000019,True,
124,6,35.0,3,3,0,675.3077041926426,0,0,0,1,89.08076599999981,True,
124,7,,0,21,0,0.0,0,0,0,0,0.0,False,
124,8,1082.237082,3,3,0,335.47924949114457,0,0,0,1,8.500991999999997,True,
124,9,,0,21,0,0.0,0,0,0,0,0.0,False,
124,10,,0,21,0,0.0,0,0,0,0,0.0,False,
124,11,,0,21,0,0.0,0,0,0,0,0.0,False,
124,12,,0,21,0,0.0,0,0,0,0,0.0,False,
124,13,2003.43223,3,5,0,666.8924596237443,0,0,0,1,138.37849200000028,True,
124,14,,0,21,0,1930.7900760962048,0,0,0,0,0.0,False,
124,15,,0,21,0,5453.527330209459,0,0,0,0,0.0,False,
124,16,1655.129933,2,4,1,532.3931143887689,0,0,0,1,5.0,True,
124,17,425.8,3,1,0,1123.7710972411865,0,0,0,1,19.99870999999996,True,
124,18,107.0,3,14,0,5773.181503813641,0,0,0,1,14.867327999999361,True,
124,19,113.0,4,1,0,397.58843499057997,0,0,0,1,11.93748699999992,True,
124,20,1667.129933,3,4,0,2106.097283037359,0,0,0,1,23.62584599999991,True,
125,1,,0,21,0,1673.0563620591552,0,0,0,0,0.0,False,
125,2,11.0,2,13,0,1043.9536588103897,0,0,0,1,213.7907320000004,True,
125,3,,0,21,0,0.0,0,0,0,0,0.0,False,
125,4,,0,21,0,0.0,0,0,0,0,0.0,False,
125,5,2281.614993,3,13,0,1786.3935089939412,0,0,0,1,10.459076000000096,True,
125,6,,0,21,0,0.0,0,0,0,0,0.0,False,
125,7,658.851658,2,4,0,699.6843706142539,0,0,0,1,144.93687400000022,True,
125,8,47.0,4,5,0,118.42249355773674,0,0,0,1,22.09237600000006,True,
125,9,2585.272204,3,8,0,556.9312554688065,0,0,0,1,9.240915999999743,True,
125,10,,0,21,0,0.0,0,0,0,0,0.0,False,
125,11,2597.272204,3,8,0,569.4370294023213,0,0,0,1,78.82647399999996,True,
125,12,395.8,3,1,0,921.7777402858435,0,0,0,1,118.67734800000005,True,
125,13,,0,21,0,0.0,0,0,0,0,0.0,False,
125,14,,0,21,0,0.0,0,0,0,0,0.0,False,
125,15,,0,21,0,0.0,0,0,0,0,0.0,False,
125,16,95.0,2,6,0,632.0929950026981,0,0,0,1,131.41859900000009,True,
125,17,101.0,3,0,0,584.5362958129089,0,0,0,1,9.17224299999998,True,
125,18,,0,21,0,5925.666330457372,0,0,0,0,0.0,False,
125,19,113.0,2,7,0,2434.8488391409765,0,0,0,1,145.97046100000034,True,
125,20,,0,21,0,9074.157124074824,0,0,0,0,0.0,False,
126,1,,0,21,0,5972.277308840668,0,0,0,0,0.0,False,
126,2,753.919118,2,7,0,1788.3408411586634,0,0,0,1,149.12693000000036,True,
126,3,17.0,3,0,0,739.0913844895314,0,0,0,1,8.924742000000037,True,
126,4,,0,21,0,0.0,0,0,0,0,0.0,False,
126,5,,0,21,0,0.0,0,0,0,0,0.0,False,
126,6,,0,21,0,0.0,0,0,0,0,0.0,False,
126,7,777.919118,3,7,0,877.803024001257,0,0,0,1,113.99941799999988,True,
126,8,4414.467306,3,12,0,827.0935138258005,0,0,0,1,9.476215000000593,True,
126,9,3663.288214,3,10,0,937.5887727845048,0,0,0,1,12.946904999999788,True,
126,10,59.0,4,1,0,990.9589491144857,0,0,0,1,9.96165800000017,True,
126,11,65.0,4,10,0,936.2318619138266,0,0,0,1,11.406113000000005,True,
126,12,807.919118,3,6,0,421.32439830104727,0,0,0,1,58.22287400000005,True,
126,13,4650.387606,3,13,0,757.0069731925083,0,0,0,1,156.40139499999987,True,
126,14,,0,21,0,0.0,0,0,0,0,0.0,False,
126,15,89.0,4,1,0,576.7171001633392,0,0,0,1,12.661290999999892,True,
126,16,4432.467306,3,15,0,941.7673308255153,0,0,0,1,120.92481999999927,True,
126,17,,0,21,0,0.0,0,0,0,0,0.0,False,
126,18,,0,21,0,0.0,0,0,0,0,0.0,False,
126,19,,0,21,0,2736.667689034184,0,0,0,0,0.0,False,
126,20,6314.372447,3,23,0,10299.696902655436,2,0,0,1,61.091668999999456,True,
127,1,2290.682245,2,7,0,2347.066688124679,0,0,0,1,146.32941600000004,True,
127,2,,0,21,0,1858.0642286568864,0,0,0,0,0.0,False,
127,3,,0,21,0,0.0,0,0,0,0,0.0,False,
127,4,,0,21,0,0.0,0,0,0,0,0.0,False,
127,5,5081.395667,3,14,0,601.3613997999687,0,0,0,1,8.018591999999444,True,
127,6,3837.770944,4,12,0,633.1012417851658,0,0,0,1,9.275391999999556,True,
127,7,1681.181454,2,5,0,772.294006694676,0,0,0,1,41.02584999999999,True,
127,8,47.0,2,12,0,250.48265318013085,0,0,0,1,55.09653100000014,True,
127,9,377.8,4,1,0,1031.3852704107514,0,0,0,1,9.319046999999955,True,
127,10,59.0,3,7,0,547.7469850632918,0,0,0,1,10.993641000000025,True,
127,11,5087.395667,3,15,0,205.45157225335336,0,0,0,1,9.05005600000004,True,
127,12,,0,21,0,1930.7900760962048,0,0,0,0,0.0,False,
127,13,77.0,3,0,0,345.31006908842863,0,0,0,1,11.060562000000061,True,
127,14,83.0,2,9,0,1299.3750171588397,0,0,0,1,264.8750030000001,True,
127,15,89.0,4,11,0,617.2670251677625,0,0,0,1,11.4832779999997,True,
127,16,3867.770944,3,12,0,193.18372259417686,0,0,0,1,34.515825999999834,True,
127,17,3873.770944,2,11,0,687.1356662603635,0,0,0,1,142.42713300000014,True,
127,18,3409.073149,3,10,0,1664.1301795683355,0,0,0,1,11.486695000000054,True,
127,19,2100.482245,3,7,0,1892.252926246458,0,0,0,1,7.623674999999821,True,
127,20,,0,21,0,7442.552310391471,0,0,0,0,0.0,False,
128,1,,0,21,0,2442.725863383048,0,0,0,0,0.0,False,
128,2,335.8,4,4,0,1056.6483270936294,0,0,0,1,8.184136000000308,True,
128,3,17.0,3,0,0,181.6736590246215,0,0,0,1,10.459885999999983,True,
128,4,23.0,3,6,0,586.6784265938666,0,0,0,1,10.727415000000292,True,
128,5,,0,21,0,0.0,0,0,0,0,0.0,False,
128,6,35.0,3,5,0,796.7622502130107,0,0,0,1,104.17650000000003,True,
128,7,,0,21,0,0.0,0,0,0,0,0.0,False,
128,8,2662.247773,3,7,0,688.1647578001996,0,0,0,1,10.696464000000105,True,
128,9,,0,21,0,0.0,0,0,0,0,0.0,False,
128,10,,0,21,0,0.0,0,0,0,0,0.0,False,
128,11,,0,21,0,0.0,0,0,0,0,0.0,False,
128,12,3523.551918,2,10,0,270.566185679262,0,0,0,1,59.11323700000003,True,
128,13,1219.716999,2,11,0,914.6160047136941,0,0,0,1,187.92320100000052,True,
128,14,816.240928,3,2,0,831.8850457723734,0,0,0,1,10.152100000000019,True,
128,15,,0,21,0,0.0,0,0,0,0,0.0,False,
128,16,95.0,3,0,0,761.1550718947424,0,0,0,1,99.58255799999995,True,
128,17,,0,21,0,5684.5879703822375,0,0,0,0,0.0,False,
128,18,107.0,3,4,0,394.3912444193719,0,0,0,1,83.87824899999987,True,
128,19,,0,21,0,6409.811710021527,0,0,0,0,0.0,False,
128,20,2716.247773,2,7,0,2366.8848534893,0,0,0,1,34.19128099999989,True,
129,1,5.0,2,12,0,1728.2987160757493,0,0,0,1,157.09781300000031,True,
129,2,,0,21,0,2329.0829343610703,0,0,0,0,0.0,False,
129,3,341.8,2,1,0,833.7804630417249,0,0,0,1,171.75609299999996,True,
129,4,,0,21,0,0.0,0,0,0,0,0.0,False,
129,5,353.8,5,3,0,1248.1226287142347,0,0,0,1,5.0,True,
129,6,4054.801388,3,13,0,1352.7333259306781,0,0,0,1,9.035049000000072,True,
129,7,3604.681088,3,13,0,571.5920988093508,0,0,0,1,9.567063999999846,True,
129,8,47.0,3,1,0,416.5544907438838,0,0,0,1,15.472804999999994,True,
129,9,,0,21,0,0.0,0,0,0,0,0.0,False,
129,10,59.0,2,0,0,288.33929348146506,0,0,0,1,62.667858999999964,True,
129,11,1129.773034,3,3,0,274.30799948398067,0,0,0,1,39.12016900000003,True,
129,12,,0,21,0,0.0,0,0,0,0,0.0,False,
129,13,1526.344675,3,4,0,390.33359620919975,0,0,0,1,7.244986000000154,True,
129,14,4296.721688,3,13,0,525.6928741341655,0,0,0,1,11.987908000000061,True,
129,15,1153.773034,2,3,0,537.7383841064795,0,0,0,1,112.54767700000002,True,
129,16,,0,21,0,0.0,0,0,0,0,0.0,False,
129,17,1165.773034,3,5,0,1060.1074644536948,0,0,0,1,11.277704000000085,True,
129,18,1550.344675,2,5,0,521.922826217193,0,0,0,1,109.38456499999984,True,
129,19,,0,21,0,4325.993071838174,0,0,0,0,0.0,False,
129,20,,0,21,0,9158.101062769794,0,0,0,0,0.0,False,
130,1,,0,21,0,6560.260131803079,0,0,0,0,0.0,False,
130,2,11.0,2,5,0,364.03910469692437,0,0,0,1,43.27611399999978,True,
130,3,,0,21,0,0.0,0,0,0,0,0.0,False,
130,4,23.0,2,0,0,255.7562703448048,0,0,0,1,56.151253999999994,True,
130,5,2638.124446,2,16,0,587.2188551621288,0,0,0,1,122.4437710000002,True,
130,6,,0,21,0,0.0,0,0,0,0,0.0,False,
130,7,41.0,3,2,0,615.0038620253862,0,0,0,1,128.00077199999987,True,
130,8,371.8,4,1,0,1098.4451387848108,0,0,0,1,10.911744999999883,True,
130,9,2889.889312,3,8,0,657.5507646488561,0,0,0,1,9.45855100000017,True,
130,10,1577.374246,4,9,0,969.4249556988036,0,0,0,1,8.882673999999952,True,
130,11,,0,21,0,0.0,0,0,0,0,0.0,False,
130,12,395.8,4,3,0,765.5200211554977,0,0,0,1,7.4223400000000765,True,
130,13,77.0,3,0,0,377.2534598010112,0,0,0,1,54.661967000000004,True,
130,14,83.0,3,7,0,554.1491630395557,0,0,0,1,11.279978000000028,True,
130,15,89.0,3,0,0,610.292350918194,0,0,0,1,80.90887099999998,True,
130,16,95.0,4,3,0,445.96488884251454,0,0,0,1,10.055621999999858,True,
130,17,6323.632832,3,20,0,654.7035113745995,0,0,0,1,8.612047999999959,True,
130,18,,0,21,0,3861.580152726149,0,0,0,0,0.0,False,
130,19,,0,21,0,4434.6696947949,0,0,0,0,0.0,False,
130,20,119.0,4,5,0,3011.430360728279,0,0,0,1,8.872503999999935,True,
131,1,5.0,3,4,0,1769.747497174546,0,0,0,1,152.47672799999987,True,
131,2,2972.299815,2,8,0,1234.8301938158093,0,0,0,1,51.97593000000006,True,
131,3,4050.954405,3,12,0,565.7688424304694,0,0,0,1,32.733164999999644,True,
131,4,891.6406,4,3,0,1077.6152435962344,0,0,0,1,8.097308999999996,True,
131,5,2107.227014,3,6,0,1069.3184514186194,0,0,0,1,10.319341999999779,True,
131,6,903.6406,3,3,0,413.6989266685652,0,0,0,1,8.168801999999914,True,
131,7,,0,21,0,362.6320430131125,0,0,0,0,0.0,False,
131,8,,0,21,0,0.0,0,0,0,0,0.0,False,
131,9,,0,21,0,0.0,0,0,0,0,0.0,False,
131,10,1735.513987,3,6,0,905.1228023440685,0,0,0,1,9.675682000000052,True,
131,11,,0,21,0,0.0,0,0,0,0,0.0,False,
131,12,,0,21,0,0.0,0,0,0,0,0.0,False,
131,13,,0,21,0,0.0,0,0,0,0,0.0,False,
131,14,3834.665797,3,11,0,738.7339898865843,0,0,0,1,5.0,True,
131,15,4098.954405,3,12,0,706.1558402038556,0,0,0,1,92.6764320000002,True,
131,16,,0,21,0,0.0,0,0,0,0,0.0,False,
131,17,697.7203,3,2,0,701.4739184856135,0,0,0,1,11.770351000000119,True,
131,18,,0,21,0,4760.629881818123,0,0,0,0,0.0,False,
131,19,,0,21,0,5189.989608024131,0,0,0,0,0.0,False,
131,20,1789.513987,2,6,0,2339.970180431834,0,0,0,1,120.27373699999998,True,
132,1,329.8,2,1,0,760.6413188156963,0,0,0,1,103.62215099999992,True,
132,2,11.0,3,4,0,718.9445536198276,0,0,0,1,90.77960100000018,True,
132,3,,0,21,0,2982.5613178824065,0,0,0,0,0.0,False,
132,4,,0,21,0,0.0,0,0,0,0,0.0,False,
132,5,353.8,3,1,0,341.2555297409498,0,0,0,1,48.02314100000001,True,
132,6,,0,21,0,0.0,0,0,0,0,0.0,False,
132,7,3337.568822,3,9,0,190.05626753013962,0,0,0,1,26.22038399999974,True,
132,8,,0,21,0,0.0,0,0,0,0,0.0,False,
132,9,2620.177608,3,7,0,814.7263425335327,0,0,0,1,11.674536999999873,True,
132,10,59.0,4,8,0,339.2151534992105,0,0,0,1,8.084757999999965,True,
132,11,65.0,4,3,0,516.5920132409352,0,0,0,1,108.31840300000022,True,
132,12,,0,21,0,0.0,0,0,0,0,0.0,False,
132,13,1965.230811,3,6,0,412.2097548591764,0,0,0,1,11.434049999999843,True,
132,14,,0,21,0,0.0,0,0,0,0,0.0,False,
132,15,413.8,3,1,0,925.7335316399749,0,0,0,1,190.146706,True,
132,16,95.0,3,4,0,506.2236241626545,0,0,0,1,106.24472500000002,True,
132,17,,0,21,0,3861.580152726149,0,0,0,0,0.0,False,
132,18,107.0,3,0,0,570.0757529319515,0,0,0,1,9.15421600000002,True,
132,19,,0,21,0,7473.84607942698,0,0,0,0,0.0,False,
132,20,119.0,3,5,0,2353.4729603620276,0,0,0,1,21.852139999999963,True,
133,1,329.8,3,3,0,724.156813499296,0,0,0,1,16.46158000000014,True,
133,2,,0,21,0,3959.306194365056,0,0,0,0,0.0,False,
133,3,,0,21,0,0.0,0,0,0,0,0.0,False,
133,4,,0,21,0,0.0,0,0,0,0,0.0,False,
133,5,,0,21,0,0.0,0,0,0,0,0.0,False,
133,6,2461.705907,3,19,0,2807.630624661356,0,0,0,1,12.662604000000101,True,
133,7,5020.92878,2,15,0,587.517181048356,0,0,0,1,122.50343599999997,True,
133,8,47.0,3,0,0,637.3716931103891,0,0,0,1,86.05786699999999,True,
133,9,1298.18218,4,12,0,820.2181163827472,0,0,0,1,9.085019000000102,True,
133,10,,0,21,0,0.0,0,0,0,0,0.0,False,
133,11,6022.875411,3,18,0,435.23110771737566,0,0,0,1,11.925960999999916,True,
133,12,,0,21,0,0.0,0,0,0,0,0.0,False,
133,13,401.8,2,1,0,362.6371717634909,0,0,0,1,77.52743400000008,True,
133,14,,0,21,0,0.0,0,0,0,0,0.0,False,
133,15,89.0,2,1,0,434.5958484577624,0,0,0,1,91.9191699999999,True,
133,16,4055.824823,3,14,0,1108.819843484047,0,0,0,1,38.32584700000007,True,
133,17,,0,21,0,0.0,0,0,0,0,0.0,False,
133,18,,0,21,0,5808.212508809808,0,0,0,0,0.0,False,
133,19,113.0,3,3,0,917.244046579516,1,0,0,1,21.49385200000006,True,
133,20,,0,21,0,8033.470911406291,0,0,0,0,0.0,False,
134,1,4139.957732,3,12,0,3625.788212921361,0,0,0,1,20.63997500000005,True,
134,2,335.8,3,16,0,2718.5998589959795,0,0,0,1,11.594472000000678,True,
134,3,1804.947171,3,5,0,950.8265243552487,0,0,0,1,9.484713000000284,True,
134,4,,0,21,0,776.0890992573181,0,0,0,0,0.0,False,
134,5,4808.469866,3,11,0,1014.8644282024244,0,0,0,1,17.858627999999953,True,
134,6,35.0,3,3,0,809.3365750445821,0,0,0,1,15.935134000000062,True,
134,7,1065.277578,3,8,0,518.6080274075782,0,0,0,1,9.977292000000034,True,
134,8,47.0,3,2,0,473.27987059527607,0,0,0,1,99.65597400000001,True,
134,9,53.0,4,3,0,565.5265220258033,0,0,0,1,10.247370000000046,True,
134,10,2214.854646,4,11,0,1170.7826874959796,0,0,0,1,13.86694499999976,True,
134,11,1846.947171,3,4,0,421.27146781164674,0,0,0,1,11.725049000000126,True,
134,12,395.8,2,2,0,442.83661008019055,0,0,0,1,36.16838400000006,True,
134,13,77.0,3,1,0,837.5022742553487,0,0,0,1,10.58071700000005,True,
134,14,,0,21,0,0.0,0,0,0,0,0.0,False,
134,15,89.0,4,0,0,1146.0125052036328,0,0,0,1,90.36811300000011,True,
134,16,95.0,3,7,0,1771.9028084275756,0,0,0,1,359.3805619999998,True,
134,17,,0,21,0,0.0,0,0,0,0,0.0,False,
134,18,,0,21,0,2896.185114944917,0,0,0,0,0.0,False,
134,19,3129.79901,2,8,0,1304.6576110094995,0,0,0,1,72.85251500000004,True,
134,20,,0,21,0,7182.940633328319,0,0,0,0,0.0,False,
135,1,2037.662368,3,7,0,3220.515096562346,0,0,0,1,122.92883299999994,True,
135,2,5481.121157,2,18,0,1100.9411291496529,0,0,0,1,158.70961500000067,True,
135,3,17.0,4,4,0,915.6436719806023,0,0,0,1,7.107584999999972,True,
135,4,1157.619846,3,4,0,303.0288970261827,0,0,0,1,7.2536280000001625,True,
135,5,29.0,2,0,0,488.45669440676994,0,0,0,1,102.69133900000003,True,
135,6,,0,21,0,0.0,0,0,0,0,0.0,False,
135,7,365.8,3,16,0,984.9160083480524,0,0,0,1,201.98320199999944,True,
135,8,371.8,2,15,0,547.7410491970805,0,0,0,1,114.54820999999993,True,
135,9,,0,21,0,0.0,0,0,0,0,0.0,False,
135,10,5505.121157,2,17,0,447.1671923484018,0,0,0,1,94.43343800000002,True,
135,11,1193.619846,3,4,0,204.1281776057629,0,0,0,1,10.187176999999792,True,
135,12,4703.829984,2,14,0,305.8290540568557,0,0,0,1,66.16581100000076,True,
135,13,2538.117131,2,8,0,524.4275235753863,0,0,0,1,26.0740880000003,True,
135,14,,0,21,0,0.0,0,0,0,0,0.0,False,
135,15,89.0,3,7,0,695.4623511551205,0,0,0,1,7.029657000000043,True,
135,16,,0,21,0,3933.183740289841,0,0,0,0,0.0,False,
135,17,2109.662368,2,8,0,701.2072263012744,0,0,0,1,145.2414450000001,True,
135,18,1235.619846,4,5,0,865.5280605138572,0,0,0,1,11.237032,True,
135,19,1133.619846,3,4,0,2050.865290653592,0,0,0,1,17.20303600000011,True,
135,20,,0,21,0,7415.199821270318,0,0,0,0,0.0,False,
136,1,329.8,2,7,0,2764.7346994944473,0,0,0,1,135.7281069999999,True,
136,2,11.0,2,3,0,784.7854058985968,0,0,0,1,161.95708100000002,True,
136,3,723.958417,3,2,0,310.3163211342632,0,0,0,1,8.57552899999996,True,
136,4,2481.605028,2,12,0,847.3487255017021,0,0,0,1,174.46974500000033,True,
136,5,,0,21,0,0.0,0,0,0,0,0.0,False,
136,6,1670.552991,3,6,0,521.6483424953072,0,0,0,1,9.62364899999966,True,
136,7,41.0,2,3,0,177.41813287918026,0,0,0,1,40.48362700000007,True,
136,8,,0,21,0,0.0,0,0,0,0,0.0,False,
136,9,6476.266558,2,20,0,865.0433793395886,0,0,0,1,49.407069999999294,True,
136,10,765.958417,2,2,0,464.05075134897066,0,0,0,1,97.81015000000002,True,
136,11,389.8,2,1,0,383.9848180312931,0,0,0,1,81.796964,True,
136,12,,0,21,0,0.0,0,0,0,0,0.0,False,
136,13,77.0,2,6,0,866.7985010790447,0,0,0,1,178.35969999999998,True,
136,14,,0,21,0,0.0,0,0,0,0,0.0,False,
136,15,89.0,3,0,0,900.197226158866,0,0,0,1,116.21797099999992,True,
136,16,,0,21,0,0.0,0,0,0,0,0.0,False,
136,17,4241.776124,2,20,0,10201.226872545898,0,0,0,1,21.844645999999557,True,
136,18,107.0,3,2,0,1038.8225860235234,0,0,0,1,134.71988899999997,True,
136,19,,0,21,0,7508.356446436054,0,0,0,0,0.0,False,
136,20,819.958417,2,2,0,1557.6357583256827,0,0,0,1,90.54852600000004,True,
137,1,5.0,5,14,0,3324.6182310041486,0,0,0,1,178.492475,True,
137,2,,0,21,0,0.0,0,0,0,0,0.0,False,
137,3,1277.336642,3,3,0,725.240324069703,0,0,0,1,11.512258999999858,True,
137,4,,0,21,0,0.0,0,0,0,0,0.0,False,
137,5,,0,21,0,0.0,0,0,0,0,0.0,False,
137,6,35.0,3,15,0,585.6618258890778,0,0,0,1,122.13236499999948,True,
137,7,,0,21,0,0.0,0,0,0,0,0.0,False,
137,8,,0,21,0,0.0,0,0,0,0,0.0,False,
137,9,53.0,3,0,0,1010.6399779245772,0,0,0,1,207.12799599999994,True,
137,10,,0,21,0,0.0,0,0,0,0,0.0,False,
137,11,65.0,3,0,0,228.08690542634096,0,0,0,1,8.704154999999957,True,
137,12,,0,21,0,0.0,0,0,0,0,0.0,False,
137,13,,0,21,0,0.0,0,0,0,0,0.0,False,
137,14,,0,21,0,6312.676676983991,0,0,0,0,0.0,False,
137,15,,0,21,0,5987.187442692789,0,0,0,0,0.0,False,
137,16,419.8,3,1,0,225.89657767619812,0,0,0,1,8.94945400000006,True,
137,17,425.8,3,1,0,153.37091488970347,0,0,0,1,11.444004999999947,True,
137,18,107.0,4,1,0,426.54893351938944,0,0,0,1,8.78401800000006,True,
137,19,113.0,3,0,0,480.2127455375493,0,0,0,1,5.0,True,
137,20,2070.736019,3,5,0,3031.226793567362,0,0,0,1,23.955011999999897,True,
138,1,,0,21,0,3112.4261166475744,0,0,0,0,0.0,False,
138,2,3340.889255,2,10,0,562.0443560798093,0,0,0,1,117.40887099999964,True,
138,3,3815.466471,3,11,0,392.9375836670101,0,0,0,1,8.033856000000014,True,
138,4,23.0,3,0,0,421.1937788615977,0,0,0,1,8.50900999999999,True,
138,5,2766.553639,2,7,0,573.5986970479602,0,0,0,1,119.71973900000012,True,
138,6,2529.088049,3,6,0,660.7512943480675,0,0,0,1,8.845334999999977,True,
138,7,2270.314928,3,5,0,165.08284353347491,0,0,0,1,26.47827899999993,True,
138,8,,0,21,0,0.0,0,0,0,0,0.0,False,
138,9,,0,21,0,0.0,0,0,0,0,0.0,False,
138,10,59.0,3,1,0,302.3196504937939,0,0,0,1,45.78315199999997,True,
138,11,389.8,3,1,0,478.62116481127345,0,0,0,1,13.711111999999957,True,
138,12,71.0,4,0,0,815.9145080516439,0,0,0,1,105.67272899999989,True,
138,13,77.0,3,2,0,1029.1731444960906,0,0,0,1,131.77742999999987,True,
138,14,,0,21,0,0.0,0,0,0,0,0.0,False,
138,15,,0,21,0,4913.073054292968,0,0,0,0,0.0,False,
138,16,95.0,3,0,0,928.2492459844137,0,0,0,1,5.0,True,
138,17,2565.088049,2,6,0,232.3021841793183,0,0,0,1,51.46043699999973,True,
138,18,107.0,2,4,1,796.8581869853964,0,0,0,1,5.0,True,
138,19,,0,21,0,6183.785965485981,0,0,0,0,0.0,False,
138,20,119.0,3,1,0,2054.6784241527366,0,0,0,1,5.96945299999993,True,
139,1,5.0,4,5,0,2007.7511060272536,0,0,0,1,8.399411999999757,True,
139,2,,0,21,0,3387.602614915405,0,0,0,0,0.0,False,
139,3,341.8,3,1,0,943.9370353573244,0,0,0,1,11.972577999999999,True,
139,4,1634.119474,2,12,0,211.69481337761195,0,0,0,1,47.33896299999924,True,
139,5,29.0,2,7,0,636.1153918873558,0,0,0,1,132.223078,True,
139,6,3387.870065,3,9,0,343.3600059651756,0,0,0,1,9.166868999999679,True,
139,7,2923.497825,3,11,0,1452.2295302452385,0,0,0,1,65.64018799999985,True,
139,8,,0,21,0,0.0,0,0,0,0,0.0,False,
139,9,377.8,4,4,0,893.8024667698795,0,0,0,1,9.105013999999755,True,
139,10,3405.870065,3,10,0,312.7977870631272,0,0,0,1,9.074343000000226,True,
139,11,2670.426686,3,8,0,1078.834432302404,0,0,0,1,10.371929999999793,True,
139,12,6149.36657,4,17,0,955.8040096729876,0,0,0,1,12.089832999999999,True,
